Unnamed: 0,PLAYER,OverseasIndian,TYPE,Played For Country,Predicted Price,Selling Price,Base Price,Performance,Auction Number
56,Jamie Overton,Overseas,All-Rounder,0.0,2123406.5,205000000.0,0.0,0.393240042,69
57,Mohammad Nabi,Overseas,All-Rounder,1.0,31896630.0,10000000.0,0.0,0.390786303,69
58,Rachin Ravindra,Overseas,All-Rounder,1.0,7764715.0,15000000.0,0.0,0.387163195,69
59,Dwaine Pretorius,Overseas,All-Rounder,1.0,18405064.0,0.0,7500000.0,0.38627352,69
60,Ramandeep Singh,Indian,All-Rounder,0.0,7005607.0,0.0,2000000.0,0.371599345,69
61,Shahrukh Khan,Indian,All-Rounder,0.0,2539426.5,0.0,2000000.0,0.358123027,69
62,Shivalik Sharma,Indian,All-Rounder,0.0,2431848.5,0.0,2000000.0,0.355861047,69
63,Abhimanyusingh Rajput,Indian,All-Rounder,0.0,2109954.2,0.0,2000000.0,0.355047462,69
64,Swapnil Singh,Indian,All-Rounder,0.0,10818467.0,0.0,2000000.0,0.34929637,69
65,Pat Cummins,Overseas,All-Rounder,1.0,20001018.0,0.0,5000000.0,0.345160036,69
66,George Linde,Overseas,All-Rounder,1.0,7605385.5,10000000.0,0.0,0.345093351,69
67,Azmatullah Omarzai,Overseas,All-Rounder,1.0,9845098.0,0.0,5000000.0,0.338851192,69
68,Aditya Tare,Indian,Wicket-Keeper,0.0,2442599.8,0.0,2000000.0,0.33573626,69
69,Brydon Carse,Overseas,All-Rounder,0.0,2122246.5,0.0,10000000.0,0.331051048,69
70,Abhimanyu Easwaran,Indian,Batter,0.0,2116771.5,0.0,2000000.0,0.324137867,69
71,Akshat Raghuwanshi,Indian,Batter,0.0,2107491.5,0.0,5000000.0,0.324137867,69
72,Amandeep Khare,Indian,Batter,0.0,2114451.5,2000000.0,0.0,0.324137867,69
73,Ankit Kumar,Indian,Batter,0.0,2114451.5,0.0,2000000.0,0.324137867,69
74,Ansh Gosai,Indian,Batter,0.0,2106331.0,0.0,2000000.0,0.324137867,69
75,Azim Kazi,Indian,Batter,0.0,2060812.1,0.0,2000000.0,0.324137867,69
76,Bhupen Lalwani,Indian,Batter,0.0,2112131.8,0.0,5000000.0,0.324137867,69
77,Chirag Gandhi,Indian,Batter,0.0,2122572.0,2000000.0,0.0,0.324137867,69
78,Dinesh Bana,Indian,Batter,0.0,2106331.0,0.0,2000000.0,0.324137867,69
79,Ekant Sen,Indian,Batter,0.0,2116771.5,0.0,2000000.0,0.324137867,69
80,Himmat Singh,Indian,Batter,1.0,5620289.5,5000000.0,0.0,0.324137867,69
81,Naushad Shaikh,Indian,Batter,0.0,2121411.8,74000000.0,0.0,0.324137867,69
82,Nikhil Gangta,Indian,Batter,0.0,2120251.8,0.0,2000000.0,0.324137867,69
83,Priyank Panchal,Indian,Batter,0.0,2122572.0,2000000.0,0.0,0.324137867,69
84,Priyansh Arya,Indian,Batter,0.0,2109811.2,0.0,2000000.0,0.324137867,69
85,Pukhraj Mann,Indian,Batter,0.0,2109811.2,0.0,2000000.0,0.324137867,69
86,Rajat Dey,Indian,Batter,0.0,2114451.5,0.0,2000000.0,0.324137867,69
87,Rithik Easwaran,Indian,Batter,0.0,2108651.5,0.0,2000000.0,0.324137867,69
88,Rohan Kunnummal,Indian,Batter,0.0,2113291.5,0.0,2000000.0,0.324137867,69
89,Salman Nizar,Indian,Batter,0.0,2114451.5,0.0,2000000.0,0.324137867,69
90,Saurav Chuahan,Indian,Batter,0.0,2115872.5,0.0,2000000.0,0.324137867,69
91,Subhranshu Senapati,Indian,Batter,0.0,2114451.8,2000000.0,0.0,0.324137867,69
92,Sudip Gharami,Indian,Batter,0.0,2115872.5,84000000.0,0.0,0.324137867,69
93,Sumeet Verma,Indian,Batter,0.0,2122572.0,2000000.0,0.0,0.324137867,69
94,Swastik Chhikara,Indian,Batter,0.0,2115872.5,0.0,2000000.0,0.324137867,69
95,Tanmay Mishra,Indian,Batter,1.0,2991941.0,5000000.0,0.0,0.324137867,69
96,Baba Indrajith,Indian,Wicket-Keeper,0.0,2285968.5,2000000.0,0.0,0.322808692,69
97,David Wiese,Overseas,All-Rounder,1.0,17747666.0,10000000.0,0.0,0.316350099,69
98,Raj Angad Bawa,Indian,All-Rounder,0.0,2267550.8,50000000.0,0.0,0.315972611,69
99,Duan Jansen,Overseas,All-Rounder,1.0,7989307.0,0.0,15000000.0,0.314688753,69
100,Jason Holder,Overseas,All-Rounder,1.0,27253400.0,0.0,7500000.0,0.307516715,69
101,Odean Smith,Overseas,All-Rounder,1.0,14362728.0,50000000.0,0.0,0.28997336,69
102,Tom Curran,Overseas,All-Rounder,1.0,12891292.0,100000000.0,0.0,0.286161853,69
103,Keemo Paul,Overseas,All-Rounder,1.0,12765223.0,0.0,20000000.0,0.282537361,69
104,George Garton,Overseas,All-Rounder,1.0,3981880.8,0.0,5000000.0,0.281029972,69
105,Avanish Rao Aravelly,Indian,Wicket-Keeper,0.0,2113026.8,0.0,2000000.0,0.277136011,69
106,William Salzmann,Overseas,Wicket-Keeper,0.0,2116039.5,10000000.0,0.0,0.277136011,69
107,Anmol Malhotra,Indian,Wicket-Keeper,0.0,2113926.0,0.0,2000000.0,0.277136011,69
108,Avneesh Sudha,Indian,Wicket-Keeper,0.0,2106965.8,0.0,2000000.0,0.277136011,69
109,B.R. Sharath,Indian,Wicket-Keeper,0.0,2113026.8,0.0,2000000.0,0.277136011,69
110,Bhagmender Lather,Indian,Wicket-Keeper,0.0,2111606.0,0.0,2000000.0,0.277136011,69
111,Bipin Saurabh,Indian,Wicket-Keeper,0.0,2109285.8,0.0,3000000.0,0.277136011,69
112,Darshan Misal,Indian,Wicket-Keeper,0.0,2117405.8,0.0,5000000.0,0.277136011,69
113,G. Ajitesh,Indian,Wicket-Keeper,0.0,2113026.8,0.0,2000000.0,0.277136011,69
114,Gourav Choudhary,Indian,Wicket-Keeper,0.0,2113026.8,0.0,2000000.0,0.277136011,69
115,Harvik Desai,Indian,Wicket-Keeper,0.0,2109286.0,2000000.0,0.0,0.277136011,69
116,K.L. Shrijith,Indian,Wicket-Keeper,0.0,2113026.8,0.0,2000000.0,0.277136011,69
117,L.R. Chethan,Indian,Wicket-Keeper,0.0,2108125.5,0.0,2000000.0,0.277136011,69
118,Mahesh Pithiya,Indian,Wicket-Keeper,0.0,2106965.8,0.0,2000000.0,0.277136011,69
119,Mohit Ahlawat,Indian,Wicket-Keeper,0.0,2113926.0,0.0,2000000.0,0.277136011,69
120,Nihal Ullal,Indian,Wicket-Keeper,0.0,2116246.0,0.0,2000000.0,0.277136011,69
121,Philip Salt,Overseas,Wicket-Keeper,1.0,14558553.0,0.0,5000000.0,0.277136011,69
122,Prasad Pawar,Indian,Wicket-Keeper,0.0,2113926.0,0.0,2000000.0,0.277136011,69
123,Robin Minz,Indian,Wicket-Keeper,0.0,2105805.8,0.0,2000000.0,0.277136011,69
124,Shakir Gandhi,Indian,Wicket-Keeper,0.0,2109286.0,0.0,2000000.0,0.277136011,69
125,Sumit Ghadigaonkar,Indian,Wicket-Keeper,0.0,2117405.8,0.0,2000000.0,0.277136011,69
126,Urvil Patel,Indian,Wicket-Keeper,0.0,2110446.0,22000000.0,0.0,0.277136011,69
127,Vishnu Solanki,Indian,Wicket-Keeper,1.0,3690989.5,0.0,5000000.0,0.277136011,69
128,Wayne Parnell,Overseas,Bowler,1.0,20410150.0,0.0,2000000.0,0.275016796,69
129,Ravi Teja,Indian,All-Rounder,0.0,2120133.5,0.0,2000000.0,0.274429165,69
130,Mohammad Kaif,Indian,All-Rounder,0.0,2371265.0,0.0,2000000.0,0.273509163,69
131,Matthew Forde,Overseas,All-Rounder,0.0,2114126.8,0.0,10000000.0,0.271674942,69
132,Kumar Kushagra,Indian,Wicket-Keeper,0.0,2103485.5,0.0,2000000.0,0.270343243,69
133,Ashton Agar,Overseas,All-Rounder,1.0,16290735.0,0.0,20000000.0,0.262238387,69
134,Matt Henry,Overseas,Bowler,1.0,6557423.5,68000000.0,0.0,0.262231873,69
135,Corbin Bosch,Overseas,All-Rounder,0.0,2123406.5,0.0,15000000.0,0.259994086,69
136,Jalaj Saxena,Indian,All-Rounder,0.0,2065508.0,10000000.0,0.0,0.251578827,69
137,M. Siddharth,Indian,Bowler,0.0,2125070.2,2000000.0,0.0,0.250982636,69
138,Kyle Jamieson,Overseas,Bowler,1.0,10836459.0,0.0,15000000.0,0.249623973,69
139,Sean Abbott,Overseas,All-Rounder,1.0,6084799.0,15000000.0,0.0,0.245707699,69
140,Aarya Desai,Indian,All-Rounder,0.0,2101572.5,0.0,5000000.0,0.23946486,69
141,Abid Mushtaq,Indian,All-Rounder,0.0,2108533.0,0.0,2000000.0,0.23946486,69
142,Akash Sengupta,Indian,All-Rounder,0.0,2105053.2,0.0,2000000.0,0.23946486,69
143,Akash Vashisht,Indian,All-Rounder,0.0,2109954.2,0.0,2000000.0,0.23946486,69
144,Aman Khan,Indian,All-Rounder,1.0,7974187.5,0.0,2000000.0,0.23946486,69
145,Aniketh Reddy,Indian,All-Rounder,0.0,2502531.5,0.0,2000000.0,0.23946486,69
146,Ansh Patel,Indian,All-Rounder,0.0,9144016.0,0.0,2000000.0,0.23946486,69
147,Aradhya Shukla,Indian,All-Rounder,1.0,3291579.8,16000000.0,0.0,0.23946486,69
148,Ashwin Das,Indian,All-Rounder,0.0,2110853.2,2000000.0,0.0,0.23946486,69
149,Atal Rai,Indian,All-Rounder,0.0,2109954.2,0.0,2000000.0,0.23946486,69
150,Atharva Ankolekar,Indian,All-Rounder,0.0,2105053.2,0.0,2000000.0,0.23946486,69
151,Atit Sheth,Indian,All-Rounder,0.0,2109693.2,2000000.0,0.0,0.23946486,69
152,Baba Aparajith,Indian,All-Rounder,0.0,2112013.2,0.0,2000000.0,0.23946486,69
153,Dev Lakra,Indian,All-Rounder,0.0,2101572.5,0.0,2000000.0,0.23946486,69
154,Divij Mehra,Indian,All-Rounder,0.0,2102733.0,0.0,2000000.0,0.23946486,69
155,Harsh Dubey,Indian,All-Rounder,0.0,2102733.0,0.0,2000000.0,0.23946486,69
156,Jass Inder Baidwan,Indian,All-Rounder,0.0,2109954.2,6000000.0,0.0,0.23946486,69
157,Jitender Pal,Indian,All-Rounder,0.0,2109954.2,0.0,2000000.0,0.23946486,69
158,Kaushal Tambe,Indian,All-Rounder,0.0,2102733.0,0.0,2000000.0,0.23946486,69
159,Kaushik Maity,Indian,All-Rounder,0.0,2106213.0,2000000.0,0.0,0.23946486,69
160,Mani Sankar Mura Singh,Indian,All-Rounder,0.0,2109954.2,0.0,2000000.0,0.23946486,69
161,Manvanth Kumar,Indian,All-Rounder,0.0,2100412.8,0.0,2000000.0,0.23946486,69
162,Mohd Arslan Khan,Indian,All-Rounder,0.0,2835830.5,0.0,2000000.0,0.23946486,69
163,Mohd. Arshad Khan,Indian,All-Rounder,0.0,2835830.5,0.0,2000000.0,0.23946486,69
164,Mohit Rathee,Indian,All-Rounder,0.0,2263706.5,0.0,2000000.0,0.23946486,69
165,Mohit Redkar,Indian,All-Rounder,0.0,2105053.2,0.0,2000000.0,0.23946486,69
166,Murugan Abhishek,Indian,All-Rounder,0.0,2100412.8,0.0,2000000.0,0.23946486,69
167,Musheer Khan,Indian,All-Rounder,0.0,2825128.8,0.0,3000000.0,0.23946486,69
168,Nasir Lone,Indian,All-Rounder,0.0,2109954.2,0.0,2000000.0,0.23946486,69
169,Ninad Rathva,Indian,All-Rounder,0.0,2106213.0,2000000.0,0.0,0.23946486,69
170,P.A. Abdul,Indian,All-Rounder,0.0,2109954.2,0.0,2000000.0,0.23946486,69
171,Pradosh Paul,Indian,All-Rounder,0.0,2105053.2,0.0,2000000.0,0.23946486,69
172,Prerit Dutta,Indian,All-Rounder,0.0,2107373.0,2000000.0,0.0,0.23946486,69
173,Rahul Buddhi,Indian,All-Rounder,0.0,2108533.0,84000000.0,0.0,0.23946486,69
174,Raj Chaudhary,Indian,All-Rounder,0.0,2103893.0,0.0,2000000.0,0.23946486,69
175,Ravi Chauhan,Indian,All-Rounder,0.0,2113173.0,0.0,2000000.0,0.23946486,69
176,Rohit Rayudu,Indian,All-Rounder,0.0,2112013.2,0.0,2000000.0,0.23946486,69
177,Sahil Dhiwan,Indian,All-Rounder,0.0,2108533.0,0.0,2000000.0,0.23946486,69
178,Sairaj Patil,Indian,All-Rounder,1.0,2796023.5,0.0,5000000.0,0.23946486,69
179,Sanjay Pahal,Indian,All-Rounder,0.0,2113173.0,0.0,2000000.0,0.23946486,69
180,Saransh Jain,Indian,All-Rounder,0.0,2113173.0,0.0,2000000.0,0.23946486,69
181,Sarfaraz Khan,Indian,All-Rounder,0.0,2537590.0,0.0,2000000.0,0.23946486,69
182,Saumy Pandey,Indian,All-Rounder,0.0,2100412.8,0.0,2000000.0,0.23946486,69
183,Saurabh Kumar,Indian,All-Rounder,0.0,2113173.0,0.0,2000000.0,0.23946486,69
184,Shubham Singh Pundir,Indian,All-Rounder,0.0,2109954.2,0.0,2000000.0,0.23946486,69
185,Shubhang Hegde,Indian,All-Rounder,0.0,2103893.0,2000000.0,0.0,0.23946486,69
186,Suryansh Shedge,Indian,All-Rounder,0.0,2101572.5,0.0,2000000.0,0.23946486,69
187,Tanay Thyagarajann,Indian,All-Rounder,0.0,2109954.2,0.0,2000000.0,0.23946486,69
188,Tanush Kotian,Indian,All-Rounder,0.0,2107373.0,0.0,2000000.0,0.23946486,69
189,Utkarsh Singh,Indian,All-Rounder,0.0,2107373.0,0.0,2000000.0,0.23946486,69
190,Vaisakh Chandran,Indian,All-Rounder,0.0,2109693.2,0.0,2000000.0,0.23946486,69
191,Vineet Dhankhar,Indian,All-Rounder,0.0,2100412.8,0.0,2000000.0,0.23946486,69
192,Vivrant Sharma,Indian,All-Rounder,0.0,2540788.5,0.0,2000000.0,0.23946486,69
193,Writtick Chatterjee,Indian,All-Rounder,0.0,2114333.0,0.0,2000000.0,0.23946486,69
194,Ben Dwarshuis,Overseas,Bowler,1.0,2391955.5,15000000.0,0.0,0.234218635,69
195,Tim Southee,Overseas,Bowler,1.0,38743040.0,0.0,7500000.0,0.229635834,69
196,Prenelan Subrayen,Overseas,All-Rounder,0.0,2124566.8,0.0,20000000.0,0.222985935,69
197,Akeal Hosein,Overseas,Bowler,1.0,13476378.0,0.0,5000000.0,0.214801719,69
198,Jaydev Unadkat,Indian,Bowler,1.0,7641269.5,40000000.0,0.0,0.209541244,69
199,Keshav Maharaj,Overseas,All-Rounder,1.0,9653881.0,0.0,10000000.0,0.207179462,69
200,Harshal Patel,Indian,All-Rounder,1.0,19530762.0,5000000.0,0.0,0.198697015,69
201,Shardul Thakur,Indian,All-Rounder,1.0,22217538.0,2000000.0,2000000.0,0.198463819,69
202,Jhye Richardson,Overseas,Bowler,1.0,9336875.0,0.0,20000000.0,0.197578022,69
203,Anshul Kamboj,Indian,All-Rounder,0.0,2105053.2,0.0,2000000.0,0.189058207,69
204,James Neesham,Overseas,All-Rounder,1.0,20580640.0,0.0,10000000.0,0.187323517,69
205,K.C Cariappa,Indian,Bowler,0.0,2532708.0,0.0,3000000.0,0.185699108,69
206,Adam Milne,Overseas,Bowler,1.0,15488255.0,48000000.0,0.0,0.1853424,69
207,Adil Rashid,Overseas,Bowler,1.0,26448402.0,0.0,10000000.0,0.182810408,69
208,Chris Woakes,Overseas,All-Rounder,1.0,11724359.0,20000000.0,0.0,0.182639703,69
209,Barinder Sran,Indian,Bowler,1.0,3093413.0,0.0,2000000.0,0.182634806,69
210,Shreyas Gopal,Indian,Bowler,0.0,2494120.5,0.0,2000000.0,0.177140545,69
211,Jagadeesha Suchith,Indian,Bowler,0.0,3842254.0,0.0,2000000.0,0.173835317,69
212,Alzarri Joseph,Overseas,Bowler,1.0,13742845.0,4000000.0,0.0,0.173307818,69
213,Hrithik Shokeen,Indian,All-Rounder,0.0,6295063.0,0.0,2000000.0,0.172556445,69
214,Gus Atkinson,Overseas,Bowler,1.0,2140985.0,0.0,5000000.0,0.172205185,69
215,Chris Wood,Overseas,Bowler,0.0,2136464.2,0.0,2000000.0,0.171911972,69
216,Lockie Ferguson,Overseas,Bowler,1.0,15268348.0,68000000.0,0.0,0.169896119,69
217,Manav Suthar,Indian,Bowler,0.0,2111150.0,0.0,2000000.0,0.168146016,69
218,Luke Wood,Overseas,Bowler,1.0,2661003.5,20000000.0,0.0,0.166178843,69
219,Umesh Yadav,Indian,Bowler,1.0,14503872.0,5000000.0,0.0,0.16477312,69
220,Fabian Allen,Overseas,All-Rounder,0.0,12678001.0,5000000.0,0.0,0.163094691,69
221,S Midhun,Indian,Bowler,0.0,2039616.8,0.0,2000000.0,0.158992715,69
222,Chris Jordan,Overseas,Bowler,1.0,35404580.0,0.0,5000000.0,0.157244343,69
223,Mitchell Starc,Overseas,Bowler,1.0,19762206.0,0.0,5000000.0,0.154317668,69
224,William O'Rourke,Overseas,Bowler,0.0,2123704.0,0.0,20000000.0,0.152264534,69
225,Mujeeb Rahman,Overseas,Bowler,1.0,12732593.0,0.0,20000000.0,0.152084009,69
226,Obed Mccoy,Overseas,Bowler,0.0,2128343.8,0.0,2000000.0,0.151606039,69
227,Ish Sodhi,Overseas,Bowler,1.0,27426448.0,115000000.0,0.0,0.15027804,69
228,Shivam Sharma,Indian,Bowler,1.0,2789786.2,117500000.0,0.0,0.148353718,69
229,Richard Ngarava,Overseas,Bowler,1.0,12172691.0,0.0,5000000.0,0.14740531,69
230,Paul Van Meekeren,Overseas,Bowler,1.0,19877548.0,0.0,7500000.0,0.145555757,69
231,Rahul Shukla,Indian,Bowler,0.0,2478312.0,0.0,2000000.0,0.141970152,69
232,Spencer Johnson,Overseas,Bowler,1.0,2144465.0,0.0,5000000.0,0.139815489,69
233,Abhilash Shetty,Indian,Bowler,0.0,2115790.2,2000000.0,0.0,0.136903569,69
234,Akhin Sathar,Indian,Bowler,0.0,2111150.0,0.0,2000000.0,0.136903569,69
235,Allah Ghazanfar,Overseas,Bowler,0.0,2116743.5,0.0,2000000.0,0.136903569,69
236,Arpit Guleria,Indian,Bowler,0.0,2116950.5,0.0,2000000.0,0.136903569,69
237,Ashok Sharma,Indian,Bowler,1.0,7432149.5,40000000.0,0.0,0.136903569,69
238,Ashwani Kumar,Indian,Bowler,0.0,2116950.5,0.0,2000000.0,0.136903569,69
239,B. Surya,Indian,Bowler,0.0,2118371.2,0.0,2000000.0,0.136903569,69
240,Basit Bashir,Indian,Bowler,0.0,2118371.2,2000000.0,0.0,0.136903569,69
241,Bhuwan Rohilla,Indian,Bowler,0.0,2112310.5,0.0,5000000.0,0.136903569,69
242,Chintal Gandhi,Indian,Bowler,0.0,2120430.5,0.0,2000000.0,0.136903569,69
243,Devang Karamta,Indian,Bowler,0.0,2115790.2,0.0,2000000.0,0.136903569,69
244,Devendra Singh Bora,Indian,Bowler,0.0,2113470.2,36000000.0,0.0,0.136903569,69
245,Digvesh Singh,Indian,Bowler,0.0,2118371.2,0.0,2000000.0,0.136903569,69
246,Divesh Sharma,Indian,Bowler,0.0,2118371.2,0.0,2000000.0,0.136903569,69
247,Ganesh Chaudhary,Indian,Bowler,0.0,2118371.2,0.0,2000000.0,0.136903569,69
248,Gourav Yadav,Indian,Bowler,0.0,2118371.2,0.0,2000000.0,0.136903569,69
249,Gurjapneet Singh,Indian,Bowler,1.0,8402333.0,0.0,2000000.0,0.136903569,69
250,Gurnoor Singh Brar,Indian,Bowler,0.0,2315611.0,0.0,2000000.0,0.136903569,69
251,Ishan Porel,Indian,Bowler,0.0,2087011.4,0.0,2000000.0,0.136903569,69
252,Jasmer Dhankhar,Indian,Bowler,0.0,2115790.0,0.0,2000000.0,0.136903569,69
253,Jhathavedh Subramanyan,Indian,Bowler,0.0,2118371.2,0.0,2000000.0,0.136903569,69
254,K.M Asif,Indian,Bowler,0.0,3390081.8,2000000.0,0.0,0.136903569,69
255,Kuldip Yadav,Indian,Bowler,0.0,2559719.0,0.0,2000000.0,0.136903569,69
256,Kulwant Khejroliya,Indian,Bowler,0.0,2637747.0,0.0,2000000.0,0.136903569,69
257,Lukman Hussain Meriwala,Indian,Bowler,0.0,2070688.6,0.0,2000000.0,0.136903569,69
258,Manish Reddy,Indian,Bowler,0.0,2118371.2,0.0,2000000.0,0.136903569,69
259,Manit Singh,Indian,Bowler,0.0,2118371.2,0.0,2000000.0,0.136903569,69
260,Mohammed Kaif,Indian,Bowler,0.0,2362440.0,0.0,2000000.0,0.136903569,69
261,Mohit Avasthi,Indian,Bowler,0.0,2122750.8,0.0,2000000.0,0.136903569,69
262,Money Grewal,Indian,Bowler,0.0,2118371.2,0.0,2000000.0,0.136903569,69
263,Monish Reddy,Indian,Bowler,0.0,2111150.0,0.0,2000000.0,0.136903569,69
264,Mrinmoy Dutta,Indian,Bowler,0.0,2115790.2,0.0,2000000.0,0.136903569,69
265,Mujtaba Yousuf,Indian,Bowler,0.0,2111150.0,0.0,2000000.0,0.136903569,69
266,Mukhtar Hussain,Indian,Bowler,0.0,2114630.5,2000000.0,0.0,0.136903569,69
267,Murgan Ashwin,Indian,Bowler,0.0,4949784.5,0.0,2000000.0,0.136903569,69
268,Mustaq Beg,Indian,Bowler,0.0,2118371.2,0.0,2000000.0,0.136903569,69
269,Nitin Verma,Indian,Bowler,0.0,2118371.2,0.0,5000000.0,0.136903569,69
270,Pankaj Yadav,Indian,Bowler,0.0,2118110.2,0.0,2000000.0,0.136903569,69
271,Prince Choudhary,Indian,Bowler,0.0,2114630.5,0.0,5000000.0,0.136903569,69
272,Pulkit Narang,Indian,Bowler,0.0,2120430.5,0.0,2000000.0,0.136903569,69
273,Raghav Goyal,Indian,Bowler,0.0,2339667.2,2000000.0,0.0,0.136903569,69
274,Raj Limbani,Indian,Bowler,0.0,2107670.0,0.0,2000000.0,0.136903569,69
275,Rakshan Readdi,Indian,Bowler,0.0,2113470.2,0.0,2000000.0,0.136903569,69
276,Rasikh Dar,Indian,Bowler,0.0,2113470.2,0.0,2000000.0,0.136903569,69
277,Ravi Kumar,Indian,Bowler,0.0,3582952.8,0.0,2000000.0,0.136903569,69
278,Sachin Bhosale,Indian,Bowler,0.0,2115790.2,2000000.0,0.0,0.136903569,69
279,Saurabh Dubey,Indian,Bowler,0.0,2115790.2,0.0,2000000.0,0.136903569,69
280,Shiva Singh,Indian,Bowler,1.0,10515822.0,64000000.0,0.0,0.136903569,69
281,Shreyas Gurav,Indian,Bowler,0.0,2118371.2,0.0,2000000.0,0.136903569,69
282,Shubham Agrawal,Indian,Bowler,0.0,2118371.2,0.0,2000000.0,0.136903569,69
283,Shubham Kapse,Indian,Bowler,0.0,2120430.5,0.0,2000000.0,0.136903569,69
284,Venkatesh Muralidhara,Indian,Bowler,0.0,2118371.2,0.0,2000000.0,0.136903569,69
285,Vishal Godara,Indian,Bowler,0.0,2109990.0,2000000.0,0.0,0.136903569,69
286,Vishu Kashyap,Indian,Bowler,0.0,2115790.2,0.0,2000000.0,0.136903569,69
287,Waseem Bashir,Indian,Bowler,0.0,2113470.2,0.0,2000000.0,0.136903569,69
288,Yuvraj Chudasama,Indian,Bowler,0.0,2119270.5,2000000.0,0.0,0.136903569,69
289,Josh Hazlewood,Overseas,Bowler,1.0,20874890.0,0.0,2000000.0,0.136063661,69
290,Kamlesh Nagarkoti,Indian,All-Rounder,0.0,2625603.0,0.0,2000000.0,0.135642507,69
291,Basil Thampi,Indian,Bowler,0.0,3858707.0,0.0,2000000.0,0.134811519,69
292,Daniel Sams,Overseas,All-Rounder,1.0,15389401.0,0.0,10000000.0,0.133454617,69
293,Shivam Mavi,Indian,Bowler,1.0,10587446.0,0.0,2000000.0,0.133335708,69
294,Lizaad Williams,Overseas,Bowler,1.0,4977752.0,247500000.0,0.0,0.133191354,69
295,Nuwan Thushara,Overseas,Bowler,1.0,3962415.0,100000000.0,0.0,0.132719293,69
296,Ollie Robinson,Overseas,Bowler,0.0,2132984.0,0.0,2000000.0,0.132498168,69
297,Nikhil Naik,Indian,Wicket-Keeper,0.0,2262930.0,0.0,2000000.0,0.128772951,69
298,Tymal Mills,Overseas,Bowler,1.0,10392962.0,0.0,5000000.0,0.128497395,69
299,Olly Stone,Overseas,Bowler,1.0,2342565.2,7500000.0,0.0,0.12836434,69
300,Siddharth Kaul,Indian,Bowler,1.0,3418203.5,0.0,5000000.0,0.128158696,69
301,Fareed Ahmad,Overseas,Bowler,1.0,9945841.0,50000000.0,0.0,0.128084347,69
302,Mohammad Waqar Salamkheil,Overseas,Bowler,0.0,2129765.0,0.0,5000000.0,0.125806012,69
303,Prithvi Raj Yarra,Indian,Bowler,0.0,2115790.2,0.0,2000000.0,0.125321942,69
304,Mustafizur Rahman,Overseas,Bowler,1.0,30483042.0,0.0,2000000.0,0.123728816,69
305,Akash Singh,Indian,Bowler,0.0,3987720.5,0.0,2000000.0,0.12361147,69
306,Lahiru Kumara,Overseas,Bowler,0.0,2128343.8,0.0,2000000.0,0.118748379,69
307,Ottneil Baartman,Overseas,Bowler,0.0,2129765.0,0.0,5000000.0,0.114882486,69
308,Richard Gleeson,Overseas,Bowler,1.0,4135650.0,0.0,5000000.0,0.113641298,69
309,Chetan Sakariya,Indian,Bowler,1.0,5381371.0,5000000.0,0.0,0.110903412,69
310,Lalit Yadav,Indian,Bowler,0.0,6116641.0,0.0,2000000.0,0.110506106,69
311,Sakib Hussain,Indian,Bowler,0.0,2108830.2,2000000.0,0.0,0.108552414,69
312,Varun Aaron,Indian,Bowler,0.0,2872684.0,0.0,2000000.0,0.101929849,69
313,Nandre Burger,Overseas,Bowler,1.0,2144465.0,0.0,2000000.0,0.095625508,69
314,George Scrimshaw,Overseas,Bowler,0.0,2127184.2,0.0,5000000.0,0.093897315,69
315,Tabraiz Shamsi,Overseas,Bowler,1.0,19768138.0,0.0,2000000.0,0.091818877,69
316,Billy Stanlake,Overseas,Bowler,1.0,10452712.0,0.0,5000000.0,0.091515455,69
317,Kwena Maphaka,Overseas,Bowler,0.0,2117903.5,0.0,5000000.0,0.086785107,69
318,Kartik Tyagi,Indian,Bowler,0.0,3639234.0,0.0,2000000.0,0.083766891,69
319,Vishwanath Pratap Singh,Indian,All-Rounder,0.0,2199719.8,0.0,2000000.0,0.083598368,69
320,Blessing Muzarabani,Overseas,Bowler,1.0,11015430.0,0.0,10000000.0,0.078919388,69
321,Oshane Thomas,Overseas,Bowler,1.0,9003423.0,0.0,5000000.0,0.069853218,69
322,Dilshan Madushanka,Overseas,Bowler,1.0,4198978.5,7500000.0,0.0,0.068660556,69
323,Sandeep Warrier,Indian,Bowler,1.0,2715605.8,117500000.0,0.0,0.068624616,69
324,Lance Morris,Overseas,Bowler,0.0,2127184.2,0.0,7500000.0,0.053936128,69
325,Sushant Mishra,Indian,Bowler,0.0,2113470.2,0.0,2000000.0,0.048727428,69
326,Yash Dayal,Indian,Bowler,0.0,7120863.5,0.0,2000000.0,0.028820993,69
327,Riley Meredith,Overseas,Bowler,1.0,9330067.0,0.0,15000000.0,0.016387463,69
328,Shamar Joseph,Overseas,Bowler,0.0,2126024.0,0.0,7500000.0,0.008978054,69
0,Finn Allen,Overseas,Batter,0.0,16480667.0,0.0,10000000.0,0.841418088,70
1,Ashutosh Sharma,Indian,All-Rounder,0.0,7400235.5,0.0,2000000.0,0.822750703,70
2,Kusal Mendis,Overseas,Wicket-Keeper,0.0,2125319.5,0.0,5000000.0,0.69953111,70
3,Rassie Van Der Dussen,Overseas,Batter,0.0,2135125.5,4000000.0,0.0,0.686390984,70
4,Samuel Hain,Overseas,Batter,0.0,2127266.2,0.0,5000000.0,0.681846464,70
5,Michael Bracewell,Overseas,All-Rounder,1.0,10993871.0,0.0,5000000.0,0.675320255,70
